colID,logFC,fracExprIN,fracExprOUT,rank.sum,p.value,cluster,gene
2652,4538,2.87166706104518,0.461538461538462,0.298507462686567,70963.5,2.36873150159353e-06,1,Atp9a
1450,2499,0.339304873326322,0.523809523809524,0.73134328358209,58091,2.38923178943882e-06,1,Rnf31
55,93,3.24237270693372,0.446886446886447,0.288557213930348,70902.5,2.40725726266205e-06,1,Fbxo32
1278,2205,0.131861192506345,0.505494505494505,0.706467661691542,58132.5,2.43374095615102e-06,1,Fam102b
2709,4654,0.452815845189442,0.608058608058608,0.810945273631841,57997,2.48955112606235e-06,1,Fig4
406,678,4.64017754067638,0.373626373626374,0.208955223880597,70484.5,2.51534896790435e-06,1,Hpgd
2720,4672,0.335194496292726,0.457875457875458,0.686567164179104,58225,2.62217694047508e-06,1,Chst15
2596,4438,6.77570763913135,0.358974358974359,0.213930348258706,70430,2.67301134030944e-06,1,Nxpe5
907,1535,0.265273751064687,0.395604395604396,0.592039800995025,58433,2.73604441450239e-06,1,Lysmd3
2707,4651,1.94400999943731,0.846153846153846,0.761194029850746,71724,2.7537558212897e-06,1,Cdk19
430,719,0.178541910979503,0.230769230769231,0.432835820895522,59140,2.79276362941249e-06,1,Zfp41
2630,4498,5.98540280947798,0.432234432234432,0.293532338308458,70814,3.01643295817009e-06,1,Frmd4b
445,745,6.51699689137879,0.304029304029304,0.139303482587065,69943,3.05589273266365e-06,1,Tnfsf11
2190,3714,6.62417622258276,0.604395604395604,0.532338308457711,71437,3.13767406702874e-06,1,Ncf1
1130,1968,0.155199995982702,0.78021978021978,0.960199004975124,57992,3.29754700475611e-06,1,BC017643
605,1019,0.243824196460928,0.717948717948718,0.90547263681592,58019.5,3.39808302876932e-06,1,Hltf
2124,3574,2.20201075525194,0.73992673992674,0.706467661691542,71605.5,3.48390137701488e-06,1,Elf4
613,1031,0.448438453867472,0.252747252747253,0.472636815920398,59047,3.67250082666906e-06,1,Mterf2
448,749,6.17624346691338,0.417582417582418,0.263681592039801,70644,3.90841359795003e-06,1,Prune2
1828,3097,0.208555925553116,0.681318681318681,0.875621890547264,58083.5,3.97031787036182e-06,1,Tmem175
1345,2318,2.55764499728918,0.611721611721612,0.532338308457711,71374,3.99953128020916e-06,1,Mfsd6
1909,3216,5.40549072492037,0.252747252747253,0.0995024875621891,69467,4.02191496048515e-06,1,Gabre
1751,2961,0.631901315048309,0.717948717948718,0.691542288557214,71532,4.21668697049371e-06,1,Rab7b
2662,4553,0.619997995177723,0.571428571428571,0.751243781094527,58209,4.24658075465002e-06,1,Vps18
814,1384,0.73874642245378,0.304029304029304,0.522388059701492,58855,4.3308640941072e-06,1,Zfp709
905,1533,4.70251347702568,0.545787545787546,0.437810945273632,71172,4.33791903540703e-06,1,Lgmn
1093,1904,2.91105905116126,0.494505494505495,0.368159203980099,70978,4.51726664891882e-06,1,Ldlrad3
62,105,7.50593675347307,0.241758241758242,0.0895522388059701,69335.5,4.54075475140202e-06,1,Clic5
2696,4625,1.48557408649941,0.941391941391941,0.955223880597015,71591,4.59668838329816e-06,1,Abhd4
2392,4042,2.1064712681314,0.586080586080586,0.482587064676617,71256,4.64927962530277e-06,1,Rag1
72,121,3.09993973863584,0.326007326007326,0.174129353233831,70047,4.81203667610743e-06,1,Carns1
67,115,7.99177620299505,0.245421245421245,0.0995024875621891,69385,4.87504708836911e-06,1,Clec1a
703,1189,8.6537333975084,0.19047619047619,0.054726368159204,68811,4.89611245144858e-06,1,Chil5
928,1572,0.184599488395939,0.827838827838828,0.955223880597015,58115.5,5.00793485482876e-06,1,Kdm6a
1431,2469,6.25024858210308,0.391941391941392,0.253731343283582,70476,5.10788128347985e-06,1,Batf2
2372,4016,7.46030384964421,0.285714285714286,0.139303482587065,69738.5,5.14943587517551e-06,1,Tmem37
632,1070,2.2791778542529,0.538461538461538,0.427860696517413,71094,5.24597877435518e-06,1,Tec
483,804,6.68563269705587,0.315018315018315,0.164179104477612,69946,5.33106026757037e-06,1,Creb5
2527,4321,0.53531935239799,0.549450549450549,0.73134328358209,58310,5.39722976524168e-06,1,Wdr11
1660,2823,4.54358616916023,0.619047619047619,0.54726368159204,71303,5.42031387181357e-06,1,Ifit1
97,161,3.70464428695499,0.476190476190476,0.333333333333333,70826,5.58944126704393e-06,1,Cnr1
73,122,0.44756827455248,0.362637362637363,0.562189054726368,58750,5.8878063895526e-06,1,Ptk2
656,1105,6.14402801008273,0.26007326007326,0.104477611940299,69445,5.95140724347197e-06,1,Tlr7
2014,3383,2.0330438590046,0.619047619047619,0.512437810945274,71248,5.95208849613723e-06,1,Amot
1248,2158,0.44696514325679,0.523809523809524,0.73134328358209,58367,6.05787470107822e-06,1,2610044O15Rik8
1109,1929,4.37571782281935,0.402930402930403,0.248756218905473,70452.5,6.0863386108959e-06,1,Tha1
2115,3555,1.86745619771471,0.842490842490842,0.850746268656716,71479,6.35198681083874e-06,1,Rnasel
697,1182,1.77248719144488,0.399267399267399,0.238805970149254,70396,6.64855485431477e-06,1,Zbp1
1003,1722,2.04912014635235,0.871794871794872,0.880597014925373,71463,6.80963937527845e-06,1,Osbpl3
2164,3644,1.45390540495863,0.652014652014652,0.825870646766169,58279.5,6.92344034409151e-06,1,Hist1h3e
1829,3098,1.80970799079596,0.648351648351648,0.562189054726368,71264,7.00321322628383e-06,1,Pde4dip
2159,3637,3.96782436533915,0.358974358974359,0.213930348258706,70187,7.10660426822696e-06,1,Evi2a
136,230,6.50478525609787,0.421245421245421,0.308457711442786,70562,7.72082157354698e-06,1,Arhgef5
2382,4029,3.37215623435453,0.871794871794872,0.860696517412935,71422,7.72573064269017e-06,1,Irf8
956,1634,0.302615380015806,0.663003663003663,0.850746268656716,58302,7.7332999009015e-06,1,Ifih1
1721,2914,0.531510971487937,0.472527472527473,0.696517412935323,58521,7.81580949730089e-06,1,BC002059
1578,2707,0.33296766099708,0.93040293040293,0.985074626865672,58254.5,7.94727522627946e-06,1,Casp2
820,1396,2.32112528546466,0.663003663003663,0.567164179104478,71224,8.4027925920697e-06,1,Mylip
1196,2067,1.94385659209281,0.666666666666667,0.572139303482587,71223,8.59653120513496e-06,1,Sccpdh
1456,2507,2.19147608705496,0.644688644688645,0.54726368159204,71185.5,8.67077453343773e-06,1,Tgfbr2
2519,4302,1.46358171749506,0.901098901098901,0.870646766169154,71386,8.74533459727751e-06,1,Man1a
176,289,5.66213753856107,0.289377289377289,0.139303482587065,69633,8.80542727633284e-06,1,Akr1c12
977,1664,8.52421774859194,0.164835164835165,0.0398009950248756,68417,9.05382556134421e-06,1,Pydc3
2153,3628,1.57811604699535,0.717948717948718,0.641791044776119,71277,9.05952969847702e-06,1,Tet1
2535,4333,0.281482164319695,0.626373626373626,0.791044776119403,58388,9.06061361345447e-06,1,Nr2c1
92,156,0.351683279867294,0.468864468864469,0.631840796019901,58631,9.19412962005409e-06,1,Rpgrip1l
1188,2056,2.58732387624206,0.659340659340659,0.601990049751244,71207,9.39910729761132e-06,1,Arhgef18
359,609,0.314826584292827,0.857142857142857,0.940298507462687,58314,9.47753369745082e-06,1,Rnf14
761,1297,5.92822481559686,0.490842490842491,0.358208955223881,70741.5,9.62099704260087e-06,1,Lpcat2
1334,2299,0.809050594736193,0.256410256410256,0.432835820895522,59378,9.67095050173479e-06,1,Swsap1
84,145,0.324946930557954,0.578754578754579,0.751243781094527,58457,9.72196755037665e-06,1,Stam2
2563,4383,4.66376176865752,0.56043956043956,0.477611940298507,70998,9.73771398559226e-06,1,Acpp
386,643,2.73797455318719,0.575091575091575,0.497512437810945,71016,1.03967774771608e-05,1,Arhgap29
100,167,5.98904990951986,0.377289377289377,0.228855721393035,70176,1.08331169564648e-05,1,Ccdc149
2294,3893,3.52680514682765,0.351648351648352,0.203980099502488,70028,1.08359147884426e-05,1,BC016579
1259,2173,1.8188338138814,0.717948717948718,0.631840796019901,71213,1.09634072650275e-05,1,Abcd1
741,1257,0.264362800005097,0.26007326007326,0.462686567164179,59340,1.10848655557195e-05,1,4632404H12Rik
2301,3903,2.88289228241504,0.505494505494505,0.388059701492537,70769.5,1.11001289054388e-05,1,App
1985,3337,0.427962586545914,0.89010989010989,0.980099502487562,58365,1.12204422782187e-05,1,Pnpla7
2099,3526,0.31755226262817,0.523809523809524,0.721393034825871,58571,1.1534836358171e-05,1,Zkscan6
286,487,7.57464466397628,0.241758241758242,0.0995024875621891,69179.5,1.16550782758138e-05,1,Shisa9
2207,3736,3.4019746433672,0.274725274725275,0.129353233830846,69458,1.19794882270347e-05,1,Mx2
1210,2094,0.733101536754029,0.659340659340659,0.587064676616915,71121.5,1.20323598681324e-05,1,Mmp8
1831,3105,2.03271774043667,0.747252747252747,0.666666666666667,71211.5,1.20567608667412e-05,1,Trove2
372,622,7.45243657858826,0.296703296703297,0.149253731343284,69615,1.25868469928775e-05,1,Cd33
500,835,2.62576365639575,0.673992673992674,0.552238805970149,71098,1.26101766340089e-05,1,Gbp3
730,1234,2.09514937614984,0.915750915750916,0.885572139303483,71261.5,1.29775286123574e-05,1,Btg1
1749,2958,2.44966166211828,0.435897435897436,0.293532338308458,70427,1.29980388894967e-05,1,Rgs14
1240,2144,4.36315498332311,0.615384615384615,0.577114427860697,71051.5,1.30839062106803e-05,1,Zfp30
241,408,5.63630604603151,0.641025641025641,0.582089552238806,71072,1.33086933136328e-05,1,Ggt5
2193,3718,3.18762224106943,0.743589743589744,0.73134328358209,71197,1.33752351397481e-05,1,Slco3a1
1304,2250,2.68132562623789,0.564102564102564,0.447761194029851,70869.5,1.37110365021378e-05,1,Ddx60
706,1193,2.39323729342961,0.534798534798535,0.383084577114428,70749,1.38393511412806e-05,1,Zc2hc1a
1602,2739,1.54630503466845,0.860805860805861,0.805970149253731,71226,1.40088302399632e-05,1,Itsn1
2593,4433,7.02441000422308,0.263736263736264,0.119402985074627,69329.5,1.41770148921561e-05,1,Cd86
1778,3007,4.68383142817349,0.347985347985348,0.194029850746269,69912,1.46206179638622e-05,1,Raver2
1519,2602,1.84245544894511,0.688644688644689,0.656716417910448,71111.5,1.48006703451289e-05,1,Trim5
608,1022,0.796410316077925,0.47985347985348,0.681592039800995,58725,1.50067809022523e-05,1,Zfp866
1293,2233,7.46485151695932,0.205128205128205,0.0696517412935323,68772.5,1.51836938561154e-05,1,Islr
1518,2601,1.84239427735808,0.648351648351648,0.557213930348259,71010,1.57326404398375e-05,1,Cmah
692,1176,3.04134252413504,0.567765567765568,0.472636815920398,70848,1.61938178797824e-05,1,Gmip
557,951,0.126012512372631,0.765567765567766,0.900497512437811,58501,1.62420526685787e-05,1,Zfp868
1459,2512,7.21840313215663,0.36996336996337,0.238805970149254,70068,1.62650080244277e-05,1,1810011H11Rik
1942,3268,1.06615621601714,0.582417582417582,0.517412935323383,70900,1.65057879402405e-05,1,Sgms2
1955,3286,6.53126773096585,0.355311355311355,0.223880597014925,69981,1.65275097997636e-05,1,N4bp3
2269,3839,0.663550220289268,0.417582417582418,0.666666666666667,58848.5,1.68324730666318e-05,1,Zfp60
882,1495,5.96718375880696,0.472527472527473,0.373134328358209,70564,1.68364630253304e-05,1,Glis2
2426,4116,0.619552257671403,0.846153846153846,0.91044776119403,58520,1.78206346743087e-05,1,Abl1
2106,3541,4.91859731223296,0.545787545787546,0.472636815920398,70789,1.78350403396582e-05,1,Paqr5
165,271,0.577229204676127,0.424908424908425,0.616915422885572,58906.5,1.78403207202475e-05,1,Tldc1
1137,1976,0.275874101599613,0.791208791208791,0.91044776119403,58531,1.80887502415223e-05,1,Trim44
1267,2187,2.68694333240139,0.637362637362637,0.597014925373134,70977.5,1.82935403767097e-05,1,C230085N15Rik
273,459,3.83859346517176,0.307692307692308,0.54726368159204,59211.5,1.83557274299862e-05,1,Tubb4a
570,968,0.610692345780759,0.666666666666667,0.552238805970149,70961,1.90861142889727e-05,1,Adgrd1
546,927,4.99038753212811,0.399267399267399,0.263681592039801,70165,1.91018043796432e-05,1,Nedd9
1596,2729,0.373353457389974,0.461538461538462,0.661691542288557,58849,1.9814966903654e-05,1,Dnajc27
2395,4046,2.95711667714533,0.692307692307692,0.646766169154229,71015,1.98572468033585e-05,1,Dhrs3
1185,2051,0.20848658681998,0.695970695970696,0.830845771144279,58599,2.00068588823611e-05,1,Slc39a6
1724,2919,4.70754850415574,0.435897435897436,0.303482587064677,70314,2.06073641695077e-05,1,Robo1
2617,4475,1.30482846669895,0.970695970695971,0.930348258706468,71112,2.06943333851898e-05,1,Vwf
1455,2506,0.141149458420645,0.538461538461538,0.716417910447761,58758,2.14918708872714e-05,1,Insig2
1787,3024,0.207025271008242,0.340659340659341,0.522388059701492,59229,2.16220249571834e-05,1,Zfp955b
2664,4563,1.90958154590689,0.714285714285714,0.666666666666667,71005,2.17952707201009e-05,1,Dpp4
225,375,3.88807828427153,0.362637362637363,0.223880597014925,69930,2.18930569866594e-05,1,Btbd3
2602,4446,3.88067516672293,0.36996336996337,0.233830845771144,69975,2.20040450667987e-05,1,Eepd1
798,1359,0.251269863259974,0.538461538461538,0.721393034825871,58766,2.22428977376135e-05,1,Zfp943
2142,3609,0.374198020861287,0.311355311355311,0.492537313432836,59353,2.25747432496051e-05,1,Gorab
1406,2420,0.467426337237109,0.611721611721612,0.796019900497512,58693,2.31168538807225e-05,1,Sepn1
1533,2630,2.47696825862984,0.637362637362637,0.552238805970149,70874,2.31729836696317e-05,1,Pim2
1509,2588,4.6227578745742,0.336996336996337,0.194029850746269,69735,2.48464138136596e-05,1,Pvrl4
469,781,0.14153315469376,0.728937728937729,0.835820895522388,58664,2.52202233844649e-05,1,Wdfy3
193,315,0.377870084529726,0.73992673992674,0.870646766169154,58655,2.52317555597743e-05,1,Hdac10
2103,3532,4.28586173049864,0.450549450549451,0.313432835820896,70302,2.5594552352832e-05,1,Rap1gap2
2503,4280,3.04982913105462,0.241758241758242,0.0995024875621891,69006.5,2.56218823043549e-05,1,Tmem106a
902,1526,0.353009345841138,0.597069597069597,0.791044776119403,58746,2.63685488415789e-05,1,Gcnt1
2423,4106,4.20041564659567,0.355311355311355,0.213930348258706,69827,2.68888992206412e-05,1,Phf13
2430,4122,0.142447186698266,0.677655677655678,0.81592039800995,58709,2.70896201201504e-05,1,Zbtb48
1318,2276,3.81849001907298,0.443223443223443,0.288557213930348,70219,2.77650613430395e-05,1,Vdr
298,503,1.33027306860173,0.93040293040293,0.925373134328358,71004.5,2.85313400580498e-05,1,Cpq
2034,3415,0.530458263002042,0.703296703296703,0.830845771144279,58718,2.89150639211554e-05,1,Susd1
832,1417,4.85959580452369,0.336996336996337,0.199004975124378,69707.5,2.89713958219799e-05,1,Plxna3
1384,2381,1.23612085711677,0.963369963369963,0.935323383084577,70983,3.04919834364598e-05,1,Hexa
407,679,0.231456728695656,0.501831501831502,0.691542288557214,58925,3.09816803965291e-05,1,Zfp746
485,811,5.16331050230717,0.465201465201465,0.358208955223881,70342,3.13905283675302e-05,1,Ttc21b
2695,4623,2.74720351269659,0.487179487179487,0.36318407960199,70391,3.14409267822225e-05,1,Ube2e2
436,728,3.3797745998479,0.648351648351648,0.572139303482587,70795,3.16220036405361e-05,1,Ndrg1
781,1325,4.01423033626591,0.263736263736264,0.124378109452736,69149,3.32796074043965e-05,1,Tmem38a
2555,4371,7.39680211558684,0.296703296703297,0.164179104477612,69418,3.38753136190924e-05,1,Ctsw
2711,4656,0.138172100461378,0.575091575091575,0.711442786069652,58884,3.42771711126239e-05,1,Lats1
2262,3822,0.255853392317699,0.761904761904762,0.890547263681592,58750,3.42798730945167e-05,1,Exoc2
884,1499,1.86034202700254,0.838827838827839,0.860696517412935,70928,3.48119699690444e-05,1,P2rx4
591,994,6.194258545751,0.516483516483517,0.447761194029851,70510,3.5128605637468e-05,1,Csf2rb
688,1168,0.534519749072712,0.769230769230769,0.90547263681592,58759.5,3.55825003257456e-05,1,Gns
2531,4326,0.321011835871901,0.673992673992674,0.865671641791045,58790.5,3.57923358473388e-05,1,Klf10
945,1616,7.66705060621048,0.230769230769231,0.0995024875621891,68872,3.58790759493225e-05,1,P2ry10
2339,3960,2.10076678700017,0.860805860805861,0.860696517412935,70918,3.61192800507491e-05,1,Syk
1447,2496,6.57465062991945,0.304029304029304,0.169154228855721,69437,3.73556688710619e-05,1,Sema3d
629,1063,1.97692473302076,0.816849816849817,0.810945273631841,70895,3.73930792815618e-05,1,Dusp6
380,636,7.11908793936352,0.282051282051282,0.149253731343284,69283,3.78577315356421e-05,1,Cdcp1
1683,2852,0.439183523599061,0.673992673992674,0.81592039800995,58825.5,3.82515795633609e-05,1,Acot9
563,958,1.77589115968766,0.6996336996337,0.621890547263682,70782,3.95718216811857e-05,1,Plscr4
2516,4298,0.177984917306543,0.813186813186813,0.930348258706468,58789,3.97365282101117e-05,1,Uckl1
161,264,4.67704466913304,0.0586080586080586,0.17910447761194,61552.5,3.99325134457444e-05,1,Lrrc32
1775,3004,2.33005117765731,0.615384615384615,0.537313432835821,70651.5,4.19052455285819e-05,1,Slc37a1
2201,3727,0.266168262939697,0.684981684981685,0.776119402985075,58873,4.31171914676345e-05,1,Pskh1
1882,3174,0.37935562478407,0.868131868131868,0.950248756218905,58814,4.33963823057028e-05,1,Rmnd5b
851,1445,1.41720392674584,0.824175824175824,0.756218905472637,70832,4.41520050678259e-05,1,Ano6
363,613,0.399182505422645,0.406593406593407,0.592039800995025,59244,4.43237062775229e-05,1,Ripk2
451,753,1.79255876996345,0.652014652014652,0.601990049751244,70703,4.43409348069725e-05,1,Edaradd
2015,3384,1.51414730707227,0.714285714285714,0.646766169154229,70755,4.52957230785754e-05,1,Elac1
647,1091,5.68845155390242,0.21978021978022,0.0895522388059701,68713.5,4.64740861431417e-05,1,Pkia
1870,3159,7.74651926487894,0.168498168498169,0.0497512437810945,68202.5,4.64808312491427e-05,1,Bpifb5
1903,3206,1.35604209175102,0.989010989010989,1,70838,4.67841326872336e-05,1,Baz2b
1612,2754,0.408848561220817,0.992673992673993,1,58838,4.69206827175907e-05,1,Efr3a
2138,3603,0.363112459278517,0.274725274725275,0.422885572139304,59785,4.69758319231608e-05,1,Nudt12
986,1681,1.11254863403396,0.992673992673993,0.985074626865672,70832,4.76083244376961e-05,1,Coro7
795,1354,0.350602818836975,0.534798534798535,0.741293532338308,59010,4.80909046033341e-05,1,Slc35b3
108,180,4.2069454254421,0.450549450549451,0.348258706467662,70165,4.8578267341376e-05,1,Sall2
1086,1892,5.23947551847334,0.41025641025641,0.288557213930348,69974.5,4.86630544436785e-05,1,Map9
2129,3583,0.761972130996494,0.684981684981685,0.860696517412935,58893,4.87609982965083e-05,1,Atf7
2091,3514,1.00454356807518,0.95970695970696,0.975124378109453,70823.5,4.87842839545929e-05,1,Por
1201,2076,4.69883313105198,0.567765567765568,0.517412935323383,70536,4.90064155919017e-05,1,Trib1
919,1553,1.01649268420806,0.886446886446886,0.880597014925373,70816,4.92030603372911e-05,1,H1f0
1779,3008,5.05118782520304,0.875457875457875,0.880597014925373,70813,4.95177061695139e-05,1,Sell
2603,4448,1.70322122792438,0.728937728937729,0.691542288557214,70746,4.97264250537348e-05,1,Tmem50b
222,370,0.309983501655023,0.457875457875458,0.621890547263682,59187,5.04541753967778e-05,1,Taf1a
542,920,0.290561358992826,0.549450549450549,0.706467661691542,59046.5,5.22906488602482e-05,1,Serpinb6b
838,1428,0.459926906058534,0.637362637362637,0.761194029850746,58970,5.30825328931262e-05,1,Mtmr12
1941,3264,0.343623201155819,0.816849816849817,0.940298507462687,58888,5.3211177137805e-05,1,Alg2
2341,3964,0.239310471335664,0.970695970695971,0.990049751243781,58883,5.34640295124107e-05,1,Mms19
1072,1862,6.10238601539291,0.296703296703297,0.164179104477612,69301,5.34944313413005e-05,1,Slc30a4
